ORDER_ID,CUSTOMERS_ID,EMPLOYEES_ID,ORDER_DATE
13717,1224,53,9/16/2019
13718,1051,52,9/16/2019
13719,1706,51,9/18/2019
13720,1591,53,9/19/2019
13721,1699,50,9/19/2019
13722,1072,52,9/20/2019
13723,1010,51,9/20/2019
13724,1805,53,9/20/2019
13725,1161,52,9/21/2019
13726,1210,50,9/21/2019
13727,1643,51,9/22/2019
13728,1896,50,9/22/2019
13729,1335,53,9/23/2019
13730,1357,52,9/23/2019
13731,1532,51,9/23/2019
13732,1533,50,9/24/2019
13733,1789,52,9/24/2019
13734,1760,53,9/24/2019
13735,1759,51,9/25/2019
13736,1417,51,9/25/2019
13737,1528,52,9/25/2019
13738,1309,50,9/26/2019
13739,1198,53,9/26/2019
13740,1125,53,9/27/2019
13741,1213,51,9/27/2019
13742,1650,50,9/27/2019
13743,1268,52,9/28/2019
13744,1282,51,9/28/2019
13745,1986,50,9/29/2019
13746,1110,53,9/29/2019
13747,1931,52,9/30/2019
13748,1640,51,9/30/2019
13749,1552,50,9/30/2019
13750,1043,52,9/30/2019
13751,1436,53,10/1/2019
13752,1042,51,10/2/2019
13753,1231,50,10/2/2019
13754,1874,53,10/3/2019
13755,1513,52,10/3/2019
13756,1864,53,10/3/2019
13757,1673,52,10/3/2019
13758,1544,51,10/4/2019
13759,1564,50,10/4/2019
13760,1252,52,10/5/2019
13761,1503,51,10/6/2019
13762,1126,53,10/6/2019
13763,1016,50,10/7/2019
13764,1285,50,10/7/2019
13765,1761,52,10/7/2019
13766,1025,51,10/7/2019
13767,1670,53,10/8/2019
13768,1339,50,10/8/2019
13769,1984,51,10/8/2019
13770,1248,52,10/9/2019
13771,1704,53,10/9/2019
13772,1847,50,10/10/2019
13773,1083,53,10/11/2019
13774,1780,52,10/12/2019
13775,1731,51,10/12/2019
13776,1443,53,10/13/2019
13777,1917,50,10/13/2019
13778,1346,52,10/13/2019
13779,1657,51,10/13/2019
13780,1954,51,10/13/2019
13781,1241,52,10/14/2019
13782,1688,50,10/15/2019
13783,1212,53,10/15/2019
13784,1545,53,10/15/2019
13785,1262,50,10/15/2019
13786,1814,52,10/16/2019
13787,1318,51,10/16/2019
13788,1235,52,10/16/2019
13789,1958,53,10/17/2019
13790,1724,50,10/17/2019
13791,1360,51,10/17/2019
13792,1879,50,10/17/2019
13793,1708,53,10/18/2019
13794,1939,51,10/19/2019
13795,1341,52,10/19/2019
13796,1407,50,10/19/2019
13797,1398,52,10/19/2019
13798,1303,53,10/20/2019
13799,1963,51,10/20/2019
13800,1510,50,10/20/2019
13801,1374,51,10/20/2019
13802,1228,52,10/21/2019
13803,1395,53,10/21/2019
13804,1564,51,10/21/2019
13805,1662,53,10/21/2019
13806,1110,50,10/21/2019
13807,1092,52,10/22/2019
13808,1719,53,10/23/2019
13809,1252,51,10/23/2019
13810,1114,52,10/23/2019
13811,1686,50,10/23/2019
13812,1739,51,10/23/2019
13813,1300,50,10/24/2019
13814,1219,52,10/24/2019
13815,1896,53,10/24/2019
13816,1204,51,10/24/2019
13817,1180,53,10/24/2019
13818,1713,52,10/25/2019
13819,1269,50,10/26/2019
13820,1627,50,10/26/2019
13821,1007,52,10/27/2019
13822,1671,53,10/27/2019
13823,1473,51,10/27/2019
13824,1945,53,10/28/2019
13825,1320,50,10/28/2019
13826,1230,51,10/28/2019
13827,1513,52,10/28/2019
13828,1959,53,10/28/2019
13829,1244,51,10/29/2019
13830,1031,50,10/29/2019
13831,1040,52,10/30/2019
13832,1817,53,10/30/2019
13833,1262,52,10/30/2019
13834,1866,50,10/30/2019
13835,1452,51,10/30/2019
13836,1770,52,10/31/2019
13837,1183,53,10/31/2019
13838,1162,50,11/1/2019
13839,1124,51,11/1/2019
13840,1868,52,11/1/2019
13841,1636,53,11/1/2019
13842,1728,51,11/1/2019
13843,1464,50,11/1/2019
13844,1334,53,11/3/2019
13845,1483,52,11/3/2019
13846,1517,51,11/4/2019
13847,1951,50,11/4/2019
13848,1066,52,11/4/2019
13849,1938,50,11/4/2019
13850,1563,53,11/5/2019
13851,1496,51,11/5/2019
13852,1688,50,11/5/2019
13853,1088,52,11/5/2019
13854,1540,51,11/5/2019
13855,1302,53,11/6/2019
13856,1418,52,11/6/2019
13857,1440,50,11/6/2019
13858,1645,51,11/7/2019
13859,1646,53,11/7/2019
13860,1984,50,11/8/2019
13861,1102,53,11/8/2019
13862,1814,52,11/8/2019
13863,1792,51,11/8/2019
13864,1161,50,11/8/2019
13865,1721,51,11/9/2019
13866,1337,52,11/9/2019
13867,1322,53,11/10/2019
13868,1865,53,11/10/2019
13869,1538,51,11/11/2019
13870,1197,52,11/11/2019
13871,1762,50,11/11/2019
13872,1325,50,11/12/2019
13873,1753,53,11/12/2019
13874,1554,51,11/14/2019
13875,1628,52,11/14/2019
13876,1595,51,11/14/2019
13877,1059,52,11/15/2019
13878,1385,50,11/15/2019
13879,1485,53,11/16/2019
13880,1060,52,11/16/2019
13881,1376,50,11/16/2019
13882,1952,53,11/17/2019
13883,1236,51,11/17/2019
13884,1525,52,11/17/2019
13885,1856,53,11/18/2019
13886,1479,50,11/18/2019
13887,1469,51,11/18/2019
13888,1550,51,11/18/2019
13889,1447,52,11/18/2019
13890,1778,53,11/19/2019
13891,1653,50,11/19/2019
13892,1459,52,11/19/2019
13893,1214,50,11/19/2019
13894,1372,53,11/20/2019
13895,1354,51,11/20/2019
13896,1875,53,11/20/2019
13897,1669,52,11/21/2019
13898,1776,51,11/21/2019
13899,1357,50,11/22/2019
13900,1065,53,11/23/2019
13901,1386,51,11/24/2019
13902,1054,50,11/24/2019
13903,1575,52,11/24/2019
13904,1685,50,11/25/2019
13905,1985,53,11/26/2019
13906,1998,52,11/26/2019
13907,1731,51,11/26/2019
13908,1086,51,11/26/2019
13909,1067,52,11/27/2019
13910,1003,53,11/28/2019
13911,1599,50,11/28/2019
13912,1484,51,11/28/2019
13913,1423,52,11/28/2019
13914,1237,53,11/29/2019
13915,1956,50,11/29/2019
13916,1050,52,11/30/2019
13917,1754,51,11/30/2019
13918,1982,50,12/1/2019
13919,1120,53,12/1/2019
13920,1759,53,12/3/2019
13921,1569,50,12/4/2019
13922,1426,51,12/4/2019
13923,1127,52,12/4/2019
13924,1639,53,12/4/2019
13925,1905,52,12/5/2019
13926,1033,51,12/6/2019
13927,1196,50,12/7/2019
13928,1694,53,12/7/2019
13929,1036,51,12/8/2019
13930,1391,50,12/8/2019
13931,1560,52,12/8/2019
13932,1889,50,12/9/2019
13933,1804,51,12/9/2019
13934,1389,52,12/9/2019
13935,1968,53,12/9/2019
13936,1370,53,12/9/2019
13937,1735,51,12/9/2019
13938,1133,50,12/10/2019
13939,1882,52,12/10/2019
13940,1340,51,12/10/2019
13941,1375,50,12/10/2019
13942,1922,52,12/11/2019
13943,1974,53,12/12/2019
13944,1465,53,12/12/2019
13945,1053,50,12/13/2019
13946,1970,52,12/13/2019
13947,1101,51,12/13/2019
13948,1463,51,12/13/2019
13949,1777,53,12/13/2019
13950,1582,52,12/14/2019
13951,1830,50,12/14/2019
13952,1849,50,12/14/2019
13953,1977,51,12/14/2019
13954,1381,53,12/14/2019
13955,1537,52,12/14/2019
13956,1812,51,12/15/2019
13957,1384,52,12/15/2019
13958,1580,50,12/15/2019
13959,1121,53,12/16/2019
13960,1750,52,12/16/2019
13961,1209,50,12/16/2019
13962,1897,53,12/16/2019
13963,1205,51,12/16/2019
13964,1702,53,12/17/2019
13965,1839,51,12/17/2019
13966,1444,52,12/18/2019
13967,1891,50,12/18/2019
13968,1701,50,12/18/2019
13969,1989,53,12/18/2019
13970,1614,52,12/18/2019
13971,1915,51,12/18/2019
13972,1626,52,12/20/2019
13973,1006,53,12/20/2019
13974,1649,51,12/21/2019
13975,1935,50,12/21/2019
13976,1556,50,12/22/2019
13977,1146,52,12/22/2019
13978,1823,51,12/24/2019
13979,1920,53,12/24/2019
13980,1829,50,12/24/2019
13981,1194,52,12/24/2019
13982,1624,51,12/24/2019
13983,1825,53,12/24/2019
13984,1527,53,12/24/2019
13985,1690,50,12/25/2019
13986,1737,52,12/26/2019
13987,1330,51,12/26/2019
13988,1271,52,12/26/2019
13989,1185,50,12/26/2019
13990,1539,53,12/26/2019
13991,1458,51,12/27/2019
13992,1955,50,12/27/2019
13993,1788,51,12/27/2019
13994,1093,53,12/28/2019
13995,1976,52,12/28/2019
13996,1250,53,12/30/2019
13997,1472,51,12/30/2019
13998,1355,50,12/30/2019
13999,1039,52,12/30/2019
14000,1270,53,1/2/2020
14001,1976,52,1/2/2020
14002,1449,51,1/2/2020
14003,1288,50,1/2/2020
14004,1438,52,1/3/2020
14005,1180,53,1/3/2020
14006,1444,51,1/3/2020
14007,1300,50,1/3/2020
14008,1489,51,1/4/2020
14009,1670,53,1/4/2020
14010,1550,52,1/4/2020
14011,1193,50,1/5/2020
14012,1958,52,1/5/2020
14013,1766,51,1/5/2020
14014,1690,53,1/6/2020
14015,1960,50,1/6/2020
14016,1747,51,1/7/2020
14017,1561,53,1/7/2020
14018,1938,50,1/7/2020
14019,1062,52,1/7/2020
14020,1316,52,1/8/2020
14021,1402,51,1/8/2020
14022,1575,53,1/8/2020
14023,1802,50,1/8/2020
14024,1652,52,1/9/2020
14025,1391,51,1/9/2020
14026,1888,53,1/9/2020
14027,1556,50,1/10/2020
14028,1520,52,1/10/2020
14029,1256,53,1/10/2020
14030,1621,51,1/10/2020
14031,1499,50,1/10/2020
14032,1962,50,1/11/2020
14033,1702,52,1/11/2020
14034,1462,51,1/11/2020
14035,1993,53,1/11/2020
14036,1939,51,1/12/2020
14037,1262,53,1/12/2020
14038,1950,50,1/12/2020
14039,1274,52,1/12/2020
14040,1942,51,1/12/2020
14041,1923,50,1/13/2020
14042,1101,53,1/13/2020
14043,1649,52,1/13/2020
14044,1143,50,1/13/2020
14045,1253,53,1/14/2020
14046,1239,52,1/14/2020
14047,1233,51,1/14/2020
14048,1842,50,1/14/2020
14049,1874,52,1/14/2020
14050,1798,51,1/14/2020
14051,1541,53,1/14/2020
14052,1025,52,1/15/2020
14053,1463,50,1/16/2020
14054,1997,53,1/17/2020
14055,1252,51,1/18/2020
14056,1513,50,1/18/2020
14057,1964,53,1/19/2020
14058,1618,52,1/19/2020
14059,1912,51,1/20/2020
14060,1351,52,1/21/2020
14061,1416,50,1/21/2020
14062,1157,53,1/21/2020
14063,1111,51,1/22/2020
14064,1817,53,1/22/2020
14065,1153,52,1/22/2020
14066,1461,51,1/23/2020
14067,1484,50,1/23/2020
14068,1894,52,1/23/2020
14069,1954,53,1/23/2020
14070,1826,50,1/24/2020
14071,1965,51,1/24/2020
14072,1071,53,1/24/2020
14073,1028,52,1/24/2020
14074,1459,50,1/24/2020
14075,1412,51,1/24/2020
14076,1335,53,1/24/2020
14077,1598,51,1/25/2020
14078,1457,50,1/25/2020
14079,1161,52,1/26/2020
14080,1984,50,1/26/2020
14081,1378,52,1/26/2020
14082,1486,53,1/26/2020
14083,1130,51,1/26/2020
14084,1789,50,1/27/2020
14085,1650,51,1/27/2020
14086,1290,52,1/27/2020
14087,1889,53,1/28/2020
14088,1079,51,1/28/2020
14089,1413,52,1/28/2020
14090,1183,53,1/28/2020
14091,1882,50,1/28/2020
14092,1008,52,1/28/2020
14093,1663,53,1/29/2020
14094,1301,50,1/29/2020
14095,1287,51,1/29/2020
14096,1980,52,1/30/2020
14097,1955,51,1/30/2020
14098,1695,50,1/30/2020
14099,1701,53,1/30/2020
14100,1600,51,1/30/2020
14101,1933,53,1/30/2020
14102,1419,52,1/31/2020
14103,1281,50,1/31/2020
14104,1926,51,2/1/2020
14105,1086,50,2/1/2020
14106,1856,52,2/1/2020
14107,1073,53,2/1/2020
14108,1470,50,2/2/2020
14109,1633,52,2/2/2020
14110,1685,53,2/2/2020
14111,1074,51,2/3/2020
14112,1684,50,2/4/2020
14113,1188,52,2/4/2020
14114,1215,53,2/4/2020
14115,1123,51,2/4/2020
14116,1059,52,2/4/2020
14117,1787,53,2/5/2020
14118,1869,51,2/5/2020
14119,1345,50,2/5/2020
14120,1390,51,2/5/2020
14121,1667,52,2/5/2020
14122,1661,53,2/5/2020
14123,1546,50,2/6/2020
14124,1548,52,2/6/2020
14125,1708,50,2/7/2020
14126,1807,53,2/8/2020
14127,1740,51,2/8/2020
14128,1017,51,2/8/2020
14129,1296,53,2/8/2020
14130,1865,50,2/8/2020
14131,1105,52,2/8/2020
14132,1881,52,2/9/2020
14133,1839,51,2/9/2020
14134,1279,50,2/9/2020
14135,1494,53,2/10/2020
14136,1371,53,2/10/2020
14137,1615,50,2/10/2020
14138,1493,52,2/10/2020
14139,1786,51,2/11/2020
14140,1616,52,2/12/2020
14141,1003,53,2/12/2020
14142,1268,50,2/12/2020
14143,1872,51,2/12/2020
14144,1323,53,2/12/2020
14145,1013,52,2/12/2020
14146,1788,51,2/12/2020
14147,1458,50,2/14/2020
14148,1994,50,2/15/2020
14149,1082,51,2/15/2020
14150,1745,53,2/15/2020
14151,1312,52,2/16/2020
14152,1559,53,2/16/2020
14153,1146,50,2/17/2020
14154,1346,52,2/17/2020
14155,1015,51,2/17/2020
14156,1637,53,2/18/2020
14157,1501,50,2/18/2020
14158,1732,52,2/19/2020
14159,1496,51,2/19/2020
14160,1150,52,2/21/2020
14161,1794,51,2/21/2020
14162,1944,50,2/21/2020
14163,1725,53,2/21/2020
14164,1224,51,2/22/2020
14165,1833,52,2/23/2020
14166,1020,50,2/23/2020
14167,1977,53,2/23/2020
14168,1775,52,2/23/2020
14169,1729,51,2/24/2020
14170,1609,50,2/24/2020
14171,1686,53,2/24/2020
14172,1578,53,2/24/2020
14173,1768,50,2/24/2020
14174,1625,51,2/25/2020
14175,1249,52,2/25/2020
14176,1272,53,2/25/2020
14177,1442,50,2/26/2020
14178,1201,52,2/26/2020
14179,1607,51,2/27/2020
14180,1045,50,2/27/2020
14181,1418,52,2/28/2020
14182,1209,51,2/29/2020
14183,1765,53,2/29/2020
14184,1925,52,2/29/2020
14185,1602,51,2/29/2020
14186,1734,50,2/29/2020
14187,1375,53,3/1/2020
14188,1397,53,3/1/2020
14189,1181,50,3/1/2020
14190,1245,52,3/1/2020
14191,1820,51,3/2/2020
14192,1359,53,3/2/2020
14193,1528,52,3/2/2020
14194,1016,50,3/2/2020
14195,1898,51,3/2/2020
14196,1485,51,3/3/2020
14197,1282,50,3/3/2020
14198,1879,52,3/4/2020
14199,1277,53,3/4/2020
14200,1503,52,3/4/2020
14201,1273,51,3/4/2020
14202,1554,53,3/4/2020
14203,1202,50,3/6/2020
14204,1148,53,3/6/2020
14205,1219,52,3/7/2020
14206,1921,51,3/7/2020
14207,1815,50,3/7/2020
14208,1092,50,3/7/2020
14209,1238,52,3/8/2020
14210,1077,51,3/8/2020
14211,1365,53,3/9/2020
14212,1065,52,3/9/2020
14213,1530,51,3/10/2020
14214,1724,50,3/10/2020
14215,1340,53,3/10/2020
14216,1026,50,3/10/2020
14217,1116,53,3/10/2020
14218,1885,51,3/11/2020
14219,1830,52,3/12/2020
14220,1322,51,3/12/2020
14221,1415,53,3/12/2020
14222,1214,50,3/12/2020
14223,1648,52,3/13/2020
14224,1715,51,3/13/2020
14225,1957,52,3/13/2020
14226,1776,53,3/14/2020
14227,1203,50,3/15/2020
14228,1446,50,3/15/2020
14229,1218,51,3/15/2020
14230,1931,53,3/15/2020
14231,1427,52,3/16/2020
14232,1645,50,3/16/2020
14233,1064,53,3/16/2020
14234,1901,52,3/17/2020
14235,1129,51,3/17/2020
14236,1468,52,3/18/2020
14237,1988,53,3/18/2020
14238,1840,50,3/19/2020
14239,1265,51,3/19/2020
14240,1969,50,3/19/2020
14241,1094,52,3/20/2020
14242,1655,53,3/21/2020
14243,1906,51,3/21/2020
14244,1654,51,3/21/2020
14245,1758,50,3/22/2020
14246,1046,52,3/23/2020
14247,1699,53,3/23/2020
14248,1811,52,3/23/2020
14249,1177,50,3/24/2020
14250,1790,53,3/25/2020
14251,1676,51,3/25/2020
14252,1228,51,3/25/2020
14253,1816,53,3/26/2020
14254,1234,50,3/26/2020
14255,1207,52,3/27/2020
14256,1163,53,3/27/2020
14257,1540,51,3/28/2020
14258,1315,50,3/29/2020
14259,1551,52,3/29/2020
14260,1895,51,3/29/2020
14261,1823,53,3/30/2020
14262,1891,52,3/31/2020
14263,1680,50,3/31/2020
14264,1985,52,4/1/2020
14265,1204,51,4/1/2020
14266,1040,53,4/1/2020
14267,1286,50,4/2/2020
14268,1707,52,4/2/2020
14269,1349,50,4/3/2020
14270,1564,53,4/3/2020
14271,1762,51,4/3/2020
14272,1887,50,4/3/2020
14273,1857,51,4/3/2020
14274,1339,52,4/3/2020
14275,1851,53,4/4/2020
14276,1532,53,4/4/2020
14277,1453,51,4/4/2020
14278,1136,50,4/4/2020
14279,1538,52,4/4/2020
14280,1348,50,4/5/2020
14281,1044,51,4/5/2020
14282,1326,53,4/5/2020
14283,1500,52,4/6/2020
14284,1448,51,4/6/2020
14285,1737,50,4/6/2020
14286,1738,52,4/6/2020
14287,1821,53,4/8/2020
14288,1924,50,4/8/2020
14289,1306,53,4/9/2020
14290,1693,52,4/10/2020
14291,1536,51,4/10/2020
14292,1128,51,4/10/2020
14293,1404,50,4/10/2020
14294,1809,53,4/11/2020
14295,1909,52,4/12/2020
14296,1597,53,4/12/2020
14297,1560,50,4/12/2020
14298,1796,52,4/12/2020
14299,1388,51,4/12/2020
14300,1373,50,4/13/2020
14301,1919,52,4/13/2020
14302,1712,53,4/14/2020
14303,1386,51,4/14/2020
14304,1043,51,4/14/2020
14305,1675,50,4/14/2020
14306,1689,53,4/14/2020
14307,1635,52,4/16/2020
14308,1022,52,4/16/2020
14309,1617,50,4/17/2020
14310,1211,51,4/17/2020
14311,1987,53,4/17/2020
14312,1778,50,4/18/2020
14313,1491,53,4/18/2020
14314,1353,52,4/18/2020
14315,1047,51,4/18/2020
14316,1197,52,4/18/2020
14317,1166,50,4/19/2020
14318,1217,51,4/20/2020
14319,1400,53,4/21/2020
14320,1870,50,4/22/2020
14321,1061,52,4/22/2020
14322,1254,51,4/22/2020
14323,1295,53,4/22/2020
14324,1709,51,4/23/2020
14325,1511,50,4/23/2020
14326,1519,52,4/24/2020
14327,1437,53,4/24/2020
14328,1639,51,4/25/2020
14329,1007,52,4/26/2020
14330,1751,50,4/26/2020
14331,1460,53,4/27/2020
14332,1656,53,4/27/2020
14333,1387,52,4/27/2020
14334,1267,51,4/28/2020
14335,1642,50,4/28/2020
14336,1135,53,4/29/2020
14337,1309,50,4/30/2020
14338,1572,52,4/30/2020
14339,1482,51,4/30/2020
14340,1068,51,5/1/2020
14341,1570,50,5/1/2020
14342,1697,53,5/1/2020
14343,1628,52,5/1/2020
14344,1041,51,5/1/2020
14345,1920,52,5/2/2020
14346,1799,50,5/2/2020
14347,1595,53,5/3/2020
14348,1447,53,5/4/2020
14349,1916,50,5/5/2020
14350,1694,52,5/5/2020
14351,1297,51,5/5/2020
14352,1903,50,5/5/2020
14353,1328,53,5/5/2020
14354,1743,52,5/5/2020
14355,1632,51,5/5/2020
14356,1451,52,5/5/2020
14357,1358,53,5/5/2020
14358,1542,51,5/6/2020
14359,1760,50,5/6/2020
14360,1829,51,5/6/2020
14361,1755,50,5/6/2020
14362,1940,53,5/7/2020
14363,1271,52,5/7/2020
14364,1399,50,5/7/2020
14365,1746,51,5/7/2020
14366,1863,52,5/7/2020
14367,1922,53,5/7/2020
14368,1140,50,5/7/2020
14369,1498,51,5/8/2020
14370,1405,53,5/8/2020
14371,1813,52,5/8/2020
14372,1195,52,5/9/2020
14373,1601,53,5/9/2020
14374,1896,51,5/9/2020
14375,1991,50,5/9/2020
14376,1897,51,5/10/2020
14377,1104,50,5/10/2020
14378,1472,53,5/10/2020
14379,1612,52,5/11/2020
14380,1862,50,5/11/2020
14381,1051,53,5/11/2020
14382,1668,52,5/12/2020
14383,1629,51,5/12/2020
14384,1085,52,5/12/2020
14385,1369,53,5/12/2020
14386,1338,51,5/12/2020
14387,1996,50,5/12/2020
14388,1320,52,5/13/2020
14389,1883,53,5/13/2020
14390,1110,50,5/14/2020
14391,1440,51,5/15/2020
14392,1973,51,5/15/2020
14393,1753,52,5/15/2020
14394,1359,53,5/17/2020
14395,1504,50,5/17/2020
14396,1829,52,5/17/2020
14397,1692,50,5/17/2020
14398,1194,51,5/17/2020
14399,1577,53,5/18/2020
14400,1430,52,5/18/2020
14401,1699,51,5/18/2020
14402,1868,50,5/18/2020
14403,1113,53,5/19/2020
14404,1042,53,5/19/2020
14405,1293,50,5/19/2020
14406,1856,51,5/20/2020
14407,1422,52,5/21/2020
14408,1259,51,5/21/2020
14409,1006,53,5/21/2020
14410,1827,50,5/22/2020
14411,1995,52,5/22/2020
14412,1733,53,5/22/2020
14413,1173,50,5/23/2020
14414,1994,51,5/23/2020
14415,1092,52,5/24/2020
14416,1188,52,5/25/2020
14417,1277,51,5/25/2020
14418,1881,50,5/26/2020
14419,1298,53,5/26/2020
14420,1012,50,5/27/2020
14421,1300,53,5/28/2020
14422,1921,51,5/28/2020
14423,1980,52,5/29/2020
14424,1226,52,5/30/2020
14425,1596,53,5/30/2020
14426,1403,51,5/30/2020
14427,1383,50,5/31/2020
14428,1106,53,5/31/2020
14429,1418,51,5/31/2020
14430,1496,52,6/1/2020
14431,1477,50,6/1/2020
14432,1620,51,6/1/2020
14433,1458,52,6/1/2020
14434,1213,50,6/1/2020
14435,1316,53,6/1/2020
14436,1050,50,6/1/2020
14437,1638,53,6/1/2020
14438,1913,52,6/2/2020
14439,1163,51,6/2/2020
14440,1878,50,6/2/2020
14441,1037,51,6/2/2020
14442,1018,52,6/3/2020
14443,1855,53,6/3/2020
14444,1336,52,6/4/2020
14445,2000,53,6/4/2020
14446,1663,51,6/4/2020
14447,1416,50,6/5/2020
14448,1968,51,6/5/2020
14449,1777,53,6/5/2020
14450,1530,52,6/5/2020
14451,1480,50,6/6/2020
14452,1472,53,6/6/2020
14453,1318,52,6/7/2020
14454,1264,50,6/8/2020
14455,1560,51,6/8/2020
14456,1583,53,6/9/2020
14457,1204,52,6/10/2020
14458,1778,50,6/11/2020
14459,1404,51,6/11/2020
14460,1451,53,6/11/2020
14461,1808,52,6/11/2020
14462,1132,51,6/11/2020
14463,1765,50,6/12/2020
14464,1515,51,6/13/2020
14465,1338,53,6/13/2020
14466,1842,52,6/13/2020
14467,1450,50,6/13/2020
14468,1669,52,6/13/2020
14469,1893,53,6/14/2020
14470,1928,50,6/14/2020
14471,1129,51,6/15/2020
14472,1190,51,6/15/2020
14473,1371,53,6/15/2020
14474,1860,50,6/16/2020
14475,1885,52,6/16/2020
14476,1386,51,6/16/2020
14477,1908,53,6/17/2020
14478,1886,52,6/17/2020
14479,1369,50,6/18/2020
14480,1644,52,6/19/2020
14481,1086,53,6/19/2020
14482,1986,51,6/19/2020
14483,1883,50,6/19/2020
14484,1191,53,6/21/2020
14485,1624,50,6/22/2020
14486,1093,52,6/22/2020
14487,1156,51,6/24/2020
14488,1973,52,6/24/2020
14489,1937,51,6/24/2020
14490,1069,50,6/25/2020
14491,1890,53,6/25/2020
14492,1626,53,6/26/2020
14493,1128,50,6/27/2020
14494,1374,51,6/27/2020
14495,1585,52,6/27/2020
14496,1392,53,6/27/2020
14497,1144,52,6/27/2020
14498,1070,50,6/28/2020
14499,1951,51,6/28/2020
14500,1528,53,6/28/2020
14501,1211,50,6/28/2020
14502,1862,51,6/28/2020
14503,1399,52,6/29/2020
14504,1131,52,6/30/2020
14505,1938,51,6/30/2020
14506,1852,50,7/1/2020
14507,1920,53,7/1/2020
14508,1501,50,7/1/2020
14509,1367,52,7/1/2020
14510,1546,53,7/1/2020
14511,1545,51,7/2/2020
14512,1002,52,7/2/2020
14513,1394,53,7/3/2020
14514,1805,50,7/3/2020
14515,1465,51,7/3/2020
14516,1017,50,7/4/2020
14517,1732,51,7/4/2020
14518,1857,52,7/4/2020
14519,1116,53,7/4/2020
14520,1175,51,7/5/2020
14521,1205,52,7/5/2020
14522,1474,53,7/5/2020
14523,1927,50,7/5/2020
14524,1709,51,7/6/2020
14525,1046,50,7/6/2020
14526,1203,52,7/6/2020
14527,1181,53,7/8/2020
14528,1834,53,7/8/2020
14529,1610,52,7/9/2020
14530,1900,50,7/11/2020
14531,1490,51,7/12/2020
14532,1206,50,7/12/2020
14533,1762,53,7/12/2020
14534,1141,51,7/12/2020
14535,1672,52,7/12/2020
14536,1332,52,7/12/2020
14537,1894,53,7/13/2020
14538,1344,51,7/13/2020
14539,1230,50,7/13/2020
14540,1148,53,7/14/2020
14541,1912,50,7/14/2020
14542,1445,52,7/15/2020
14543,1787,51,7/15/2020
14544,1570,51,7/16/2020
14545,1021,52,7/16/2020
14546,1486,53,7/17/2020
14547,1461,50,7/17/2020
14548,1742,50,7/17/2020
14549,1761,53,7/17/2020
14550,1413,52,7/17/2020
14551,1083,51,7/18/2020
14552,1355,50,7/20/2020
14553,1813,52,7/20/2020
14554,1689,51,7/21/2020
14555,1249,53,7/21/2020
14556,1172,50,7/22/2020
14557,1370,53,7/22/2020
14558,1214,51,7/22/2020
14559,1947,52,7/22/2020
14560,1117,50,7/22/2020
14561,1254,52,7/23/2020
14562,1588,53,7/23/2020
14563,1239,51,7/23/2020
14564,1532,53,7/23/2020
14565,1877,50,7/23/2020
14566,1292,51,7/24/2020
14567,1648,52,7/25/2020
14568,1977,53,7/25/2020
14569,1079,52,7/26/2020
14570,1812,51,7/26/2020
14571,1903,50,7/26/2020
14572,1100,50,7/27/2020
14573,1005,53,7/27/2020
14574,1768,52,7/27/2020
14575,1681,51,7/28/2020
14576,1571,52,7/28/2020
14577,1534,53,7/28/2020
14578,1704,50,7/28/2020
14579,1979,51,7/28/2020
14580,1719,50,7/29/2020
14581,1140,51,7/29/2020
14582,1108,52,7/29/2020
14583,1198,53,7/31/2020
14584,1062,51,7/31/2020
14585,1099,50,7/31/2020
14586,1242,53,7/31/2020
14587,1246,52,7/31/2020
14588,1085,52,8/1/2020
14589,1337,51,8/2/2020
14590,1940,53,8/2/2020
14591,1250,50,8/2/2020
14592,1718,53,8/2/2020
14593,1945,50,8/2/2020
14594,1010,51,8/3/2020
14595,1040,52,8/3/2020
14596,1524,53,8/4/2020
14597,1375,50,8/4/2020
14598,1566,51,8/4/2020
14599,1943,52,8/4/2020
14600,1580,53,8/5/2020
14601,1511,50,8/5/2020
14602,1576,51,8/5/2020
14603,1680,52,8/6/2020
14604,1388,50,8/7/2020
14605,1176,52,8/7/2020
14606,1321,51,8/7/2020
14607,1304,53,8/8/2020
14608,1826,53,8/8/2020
14609,1518,50,8/10/2020
14610,1548,52,8/10/2020
14611,1652,51,8/10/2020
14612,1196,52,8/11/2020
14613,1209,51,8/11/2020
14614,1729,50,8/12/2020
14615,1353,53,8/13/2020
14616,1640,51,8/13/2020
14617,1766,53,8/13/2020
14618,1810,50,8/13/2020
14619,1310,52,8/13/2020
14620,1958,52,8/13/2020
14621,1135,50,8/13/2020
14622,1319,51,8/13/2020
14623,1134,53,8/14/2020
14624,1944,52,8/14/2020
14625,1773,53,8/15/2020
14626,1985,50,8/16/2020
14627,1043,51,8/16/2020
14628,1222,52,8/16/2020
14629,1592,53,8/17/2020
14630,1736,51,8/17/2020
14631,1429,50,8/17/2020
14632,1286,52,8/17/2020
14633,1562,51,8/17/2020
14634,1167,53,8/18/2020
14635,1357,50,8/18/2020
14636,1001,52,8/18/2020
14637,1771,50,8/18/2020
14638,1631,53,8/20/2020
14639,1145,51,8/20/2020
14640,1044,52,8/20/2020
14641,1684,51,8/20/2020
14642,1022,50,8/21/2020
14643,1549,53,8/21/2020
14644,1032,50,8/21/2020
14645,1279,53,8/22/2020
14646,1288,51,8/23/2020
